AMZN,date,closing,avg
AMZN,Thu Sep 10 00:00:00 CEST 2015,27.709999,223.4020428964216
AMZN,Tue Jul 28 00:00:00 CEST 2015,95.290001,223.28152357196586
AMZN,Wed Aug 19 00:00:00 CEST 2015,46.610001,223.11547890789447
AMZN,Wed Sep 09 00:00:00 CEST 2015,27.18,222.9315019323941
AMZN,Mon Jul 27 00:00:00 CEST 2015,94.169998,222.8107125290804
AMZN,Tue Aug 18 00:00:00 CEST 2015,47.27,222.64619452296128
AMZN,Tue Sep 08 00:00:00 CEST 2015,27.18,222.46317374157275
AMZN,Fri Jul 24 00:00:00 CEST 2015,96.949997,222.34576197661335
AMZN,Mon Aug 17 00:00:00 CEST 2015,47.32,222.18218649813053
AMZN,Fri Sep 04 00:00:00 CEST 2015,28.15,222.00101732306226
AMZN,Thu Jul 23 00:00:00 CEST 2015,95.440002,221.88295667443998
AMZN,Fri Aug 14 00:00:00 CEST 2015,47.0,221.71997162628114
AMZN,Thu Sep 03 00:00:00 CEST 2015,28.299999,221.53987854189913
AMZN,Wed Jul 22 00:00:00 CEST 2015,97.040001,221.42406470232527
AMZN,Thu Aug 13 00:00:00 CEST 2015,46.73,221.26170962360564
AMZN,Wed Sep 02 00:00:00 CEST 2015,27.82,221.08209800835624
AMZN,Tue Jul 21 00:00:00 CEST 2015,98.389999,220.96828344526872
AMZN,Wed Aug 12 00:00:00 CEST 2015,46.740002,220.80681145134355
AMZN,Tue Sep 01 00:00:00 CEST 2015,27.030001,220.62738847870344
AMZN,Mon Jul 20 00:00:00 CEST 2015,97.910004,220.51386638390352
AMZN,Tue Aug 11 00:00:00 CEST 2015,46.41,220.35295708040638
AMZN,Mon Aug 31 00:00:00 CEST 2015,27.790001,220.17515195013823
AMZN,Fri Jul 17 00:00:00 CEST 2015,94.970001,220.05964904335767
AMZN,Mon Aug 10 00:00:00 CEST 2015,47.330002,219.9004512119813
AMZN,Fri Aug 28 00:00:00 CEST 2015,26.83,219.72266994935515
AMZN,Thu Jul 16 00:00:00 CEST 2015,90.849998,219.60411183348637
AMZN,Fri Aug 07 00:00:00 CEST 2015,46.740002,219.4452293795953
AMZN,Thu Aug 27 00:00:00 CEST 2015,26.459999,219.26801612855803
AMZN,Wed Jul 15 00:00:00 CEST 2015,89.760002,219.14920143669698
AMZN,Thu Aug 06 00:00:00 CEST 2015,46.619999,218.99106284601254
AMZN,Wed Aug 26 00:00:00 CEST 2015,25.030001,218.81344282600705
AMZN,Tue Jul 14 00:00:00 CEST 2015,89.68,218.6952969496795
AMZN,Wed Aug 05 00:00:00 CEST 2015,47.580002,218.53888443144396
AMZN,Tue Aug 25 00:00:00 CEST 2015,24.379999,218.36157038082163
AMZN,Mon Jul 13 00:00:00 CEST 2015,90.099998,218.24454339872233
AMZN,Tue Aug 04 00:00:00 CEST 2015,47.540001,218.08893305925218
AMZN,Mon Aug 24 00:00:00 CEST 2015,25.17,217.91323275591955
AMZN,Fri Jul 10 00:00:00 CEST 2015,87.949997,217.7949768544128
AMZN,Mon Aug 03 00:00:00 CEST 2015,46.810001,217.63953596727242
AMZN,Fri Aug 21 00:00:00 CEST 2015,25.870001,217.46535836966365
AMZN,Thu Jul 09 00:00:00 CEST 2015,85.879997,217.34595241560768
AMZN,Fri Jul 31 00:00:00 CEST 2015,46.700001,217.19124167089726
AMZN,Thu Aug 20 00:00:00 CEST 2015,26.0,217.01806119836928
AMZN,Wed Jul 08 00:00:00 CEST 2015,85.650002,216.8991760769228
AMZN,Thu Jul 30 00:00:00 CEST 2015,46.880001,216.74545168716065
AMZN,Wed Aug 19 00:00:00 CEST 2015,27.610001,216.57459762149927
AMZN,Tue Jul 07 00:00:00 CEST 2015,87.220001,216.4578515956676
AMZN,Wed Jul 29 00:00:00 CEST 2015,46.290001,216.30440898917917
AMZN,Tue Aug 18 00:00:00 CEST 2015,28.299999,216.13503564684657
AMZN,Mon Jul 06 00:00:00 CEST 2015,87.550003,216.0192975436541
AMZN,Tue Jul 28 00:00:00 CEST 2015,45.34,215.86580896672635
AMZN,Mon Aug 17 00:00:00 CEST 2015,29.059999,215.6979690655882
AMZN,Thu Jul 02 00:00:00 CEST 2015,87.290001,215.58270158976632
AMZN,Mon Jul 27 00:00:00 CEST 2015,45.349998,215.43002651928222
AMZN,Fri Aug 14 00:00:00 CEST 2015,29.059999,215.26302828673803
AMZN,Wed Jul 01 00:00:00 CEST 2015,86.910004,215.1481195810203
AMZN,Fri Jul 24 00:00:00 CEST 2015,45.939999,214.99677063595675
AMZN,Thu Aug 13 00:00:00 CEST 2015,28.540001,214.83014260232318
AMZN,Tue Jun 30 00:00:00 CEST 2015,85.769997,214.71491032946398
AMZN,Thu Jul 23 00:00:00 CEST 2015,46.110001,214.56450452274723
AMZN,Wed Aug 12 00:00:00 CEST 2015,29.389999,214.39946485650592
AMZN,Mon Jun 29 00:00:00 CEST 2015,85.800003,214.28495064292045
AMZN,Wed Jul 22 00:00:00 CEST 2015,45.540001,214.13482168416337
AMZN,Tue Aug 11 00:00:00 CEST 2015,29.620001,213.9708085102219
AMZN,Fri Jun 26 00:00:00 CEST 2015,88.010002,213.85894278507962
AMZN,Tue Jul 21 00:00:00 CEST 2015,47.279999,213.71113538154358
AMZN,Mon Aug 10 00:00:00 CEST 2015,29.5,213.54782763741102
AMZN,Thu Jun 25 00:00:00 CEST 2015,87.980003,213.43660724357807
AMZN,Mon Jul 20 00:00:00 CEST 2015,46.919998,213.28924741238905
AMZN,Fri Aug 07 00:00:00 CEST 2015,27.040001,213.12457080194486
AMZN,Wed Jun 24 00:00:00 CEST 2015,88.860001,213.01479644699612
AMZN,Fri Jul 17 00:00:00 CEST 2015,46.619999,212.86793431332708
AMZN,Thu Aug 06 00:00:00 CEST 2015,27.540001,212.7045058007051
AMZN,Tue Jun 23 00:00:00 CEST 2015,87.879997,212.59452825991153
AMZN,Thu Jul 16 00:00:00 CEST 2015,46.66,212.44845913292218
AMZN,Wed Aug 05 00:00:00 CEST 2015,28.48,212.2866574978009
AMZN,Mon Jun 22 00:00:00 CEST 2015,84.739998,212.17457783216136
AMZN,Wed Jul 15 00:00:00 CEST 2015,45.759998,212.02847196751503
AMZN,Tue Aug 04 00:00:00 CEST 2015,29.34,211.86821892192947
AMZN,Fri Jun 19 00:00:00 CEST 2015,82.510002,211.7548462515334
AMZN,Tue Jul 14 00:00:00 CEST 2015,45.619999,211.6093691523639
AMZN,Mon Aug 03 00:00:00 CEST 2015,29.27,211.4498421452315
AMZN,Thu Jun 18 00:00:00 CEST 2015,82.910004,211.33748214685278
AMZN,Mon Jul 13 00:00:00 CEST 2015,45.540001,211.19268085327474
AMZN,Fri Jul 31 00:00:00 CEST 2015,31.01,211.03545338307117
AMZN,Wed Jun 17 00:00:00 CEST 2015,81.790001,210.92277208195253
AMZN,Fri Jul 10 00:00:00 CEST 2015,44.610001,210.77790033013898
AMZN,Thu Jul 30 00:00:00 CEST 2015,31.469999,210.6218447154043
AMZN,Tue Jun 16 00:00:00 CEST 2015,81.059998,210.50918223999963
AMZN,Thu Jul 09 00:00:00 CEST 2015,44.52,210.3649692232837
AMZN,Wed Jul 29 00:00:00 CEST 2015,31.24,210.20947879861072
AMZN,Mon Jun 15 00:00:00 CEST 2015,80.709999,210.09716355160413
AMZN,Wed Jul 08 00:00:00 CEST 2015,44.240002,209.95343984142076
AMZN,Tue Jul 28 00:00:00 CEST 2015,36.540001,209.80329833593035
AMZN,Fri Jun 12 00:00:00 CEST 2015,81.529999,209.69233527422105
AMZN,Tue Jul 07 00:00:00 CEST 2015,44.299999,209.5493859775277
AMZN,Mon Jul 27 00:00:00 CEST 2015,34.700001,209.39839341709805
AMZN,Thu Jun 11 00:00:00 CEST 2015,81.830002,209.28832577998236
AMZN,Mon Jul 06 00:00:00 CEST 2015,44.389999,209.14617204999962
AMZN,Fri Jul 24 00:00:00 CEST 2015,35.419998,208.99653710249746
AMZN,Wed Jun 10 00:00:00 CEST 2015,82.160004,208.8873834595521
AMZN,Thu Jul 02 00:00:00 CEST 2015,44.400002,208.7459497695611
AMZN,Thu Jul 23 00:00:00 CEST 2015,36.189999,208.597705825601
AMZN,Tue Jun 09 00:00:00 CEST 2015,80.669998,208.4878966343344
AMZN,Wed Jul 01 00:00:00 CEST 2015,44.450001,208.3472123327612
AMZN,Wed Jul 22 00:00:00 CEST 2015,36.09,208.19960546700904
AMZN,Mon Jun 08 00:00:00 CEST 2015,80.669998,208.09041915924618
AMZN,Tue Jun 30 00:00:00 CEST 2015,44.150002,207.95017928143673
AMZN,Tue Jul 21 00:00:00 CEST 2015,36.630001,207.8037517786321
AMZN,Fri Jun 05 00:00:00 CEST 2015,82.139999,207.69643858240784
AMZN,Mon Jun 29 00:00:00 CEST 2015,44.369999,207.5570815520474
AMZN,Mon Jul 20 00:00:00 CEST 2015,35.810001,207.4106646035802
AMZN,Thu Jun 04 00:00:00 CEST 2015,82.050003,207.30388380153286
AMZN,Fri Jun 26 00:00:00 CEST 2015,45.259998,207.165974111489
AMZN,Fri Jul 17 00:00:00 CEST 2015,35.669998,207.02014419982956
AMZN,Wed Jun 03 00:00:00 CEST 2015,82.440002,206.91429870943037
AMZN,Thu Jun 25 00:00:00 CEST 2015,45.650002,206.77740202291983
AMZN,Thu Jul 16 00:00:00 CEST 2015,36.099998,206.63263747328207
AMZN,Tue Jun 02 00:00:00 CEST 2015,80.440002,206.52569456186401
AMZN,Wed Jun 24 00:00:00 CEST 2015,45.639999,206.38946619983025
AMZN,Wed Jul 15 00:00:00 CEST 2015,35.66,206.2450250270724
AMZN,Mon Jun 01 00:00:00 CEST 2015,80.290001,206.13855416990663
AMZN,Tue Jun 23 00:00:00 CEST 2015,45.91,206.003225999155
AMZN,Tue Jul 14 00:00:00 CEST 2015,36.720001,205.86037095696165
AMZN,Fri May 29 00:00:00 CEST 2015,79.190002,205.75356626138242
AMZN,Mon Jun 22 00:00:00 CEST 2015,46.23,205.61917404043768
AMZN,Mon Jul 13 00:00:00 CEST 2015,35.779999,205.47621177188512
AMZN,Thu May 28 00:00:00 CEST 2015,80.150002,205.37080705382635
AMZN,Fri Jun 19 00:00:00 CEST 2015,46.099998,205.23696603781474
AMZN,Fri Jul 10 00:00:00 CEST 2015,34.91,205.09395431150256
AMZN,Wed May 27 00:00:00 CEST 2015,80.550003,204.98947113087212
AMZN,Thu Jun 18 00:00:00 CEST 2015,46.720001,204.85680602598455
AMZN,Thu Jul 09 00:00:00 CEST 2015,34.360001,204.7140113819092
AMZN,Tue May 26 00:00:00 CEST 2015,79.330002,204.60908752468583
AMZN,Wed Jun 17 00:00:00 CEST 2015,45.970001,204.47644614799296
AMZN,Wed Jul 08 00:00:00 CEST 2015,34.759998,204.33466131244742
AMZN,Fri May 22 00:00:00 CEST 2015,80.540001,204.23132687145204
AMZN,Tue Jun 16 00:00:00 CEST 2015,45.830002,204.09921567472855
AMZN,Tue Jul 07 00:00:00 CEST 2015,35.52,203.95873299499962
AMZN,Thu May 21 00:00:00 CEST 2015,80.480003,203.85591973105707
AMZN,Mon Jun 15 00:00:00 CEST 2015,45.48,203.72415939850214
AMZN,Mon Jul 06 00:00:00 CEST 2015,35.43,203.5842640041559
AMZN,Wed May 20 00:00:00 CEST 2015,80.550003,203.48207607973384
AMZN,Fri Jun 12 00:00:00 CEST 2015,45.970001,203.35136066472992
AMZN,Thu Jul 02 00:00:00 CEST 2015,35.720001,203.21236285406266
AMZN,Tue May 19 00:00:00 CEST 2015,80.629997,203.11080331317282
AMZN,Thu Jun 11 00:00:00 CEST 2015,46.439999,202.9811089387414
AMZN,Wed Jul 01 00:00:00 CEST 2015,35.400002,202.84249760132306
AMZN,Mon May 18 00:00:00 CEST 2015,80.879997,202.74170214628066
AMZN,Wed Jun 10 00:00:00 CEST 2015,46.610001,202.6127742345166
AMZN,Tue Jun 30 00:00:00 CEST 2015,36.220001,202.47548646782147
AMZN,Fri May 15 00:00:00 CEST 2015,80.419998,202.37486364138468
AMZN,Tue Jun 09 00:00:00 CEST 2015,45.650002,202.24576573228964
AMZN,Mon Jun 29 00:00:00 CEST 2015,34.209999,202.10746468971163
AMZN,Thu May 14 00:00:00 CEST 2015,81.370003,202.00817401397995
AMZN,Mon Jun 08 00:00:00 CEST 2015,45.73,201.8797613812651
AMZN,Fri Jun 26 00:00:00 CEST 2015,35.259998,201.7429635459767
AMZN,Wed May 13 00:00:00 CEST 2015,78.440002,201.641812634126
AMZN,Fri Jun 05 00:00:00 CEST 2015,46.139999,201.51435213114723
AMZN,Thu Jun 25 00:00:00 CEST 2015,35.169998,201.37811596887764
AMZN,Tue May 12 00:00:00 CEST 2015,77.459999,201.2767099811781
AMZN,Thu Jun 04 00:00:00 CEST 2015,46.360001,201.1500405543742
AMZN,Wed Jun 24 00:00:00 CEST 2015,35.169998,201.01443594444413
AMZN,Mon May 11 00:00:00 CEST 2015,78.010002,200.91402416163234
AMZN,Wed Jun 03 00:00:00 CEST 2015,46.849998,200.7883601924956
AMZN,Tue Jun 23 00:00:00 CEST 2015,35.369999,200.65354490220017
AMZN,Fri May 08 00:00:00 CEST 2015,78.510002,200.55407947638403
AMZN,Tue Jun 02 00:00:00 CEST 2015,46.919998,200.4290720870623
AMZN,Mon Jun 22 00:00:00 CEST 2015,35.549999,200.29502406016226
AMZN,Thu May 07 00:00:00 CEST 2015,78.43,200.19602729000778
AMZN,Mon Jun 01 00:00:00 CEST 2015,47.23,200.0718665535711
AMZN,Fri Jun 19 00:00:00 CEST 2015,35.860001,199.93868580291937
AMZN,Wed May 06 00:00:00 CEST 2015,78.099998,199.83995104781164
AMZN,Fri May 29 00:00:00 CEST 2015,46.860001,199.71608064291462
AMZN,Thu Jun 18 00:00:00 CEST 2015,34.66,199.5825401245951
AMZN,Tue May 05 00:00:00 CEST 2015,77.559998,199.48389619401746
AMZN,Thu May 28 00:00:00 CEST 2015,47.450001,199.36109013974118
AMZN,Wed Jun 17 00:00:00 CEST 2015,34.689999,199.22818369007229
AMZN,Mon May 04 00:00:00 CEST 2015,78.809998,199.13107224999968
AMZN,Wed May 27 00:00:00 CEST 2015,47.610001,199.0089763021753
AMZN,Tue Jun 16 00:00:00 CEST 2015,34.82,198.87677905877584
AMZN,Fri May 01 00:00:00 CEST 2015,78.989998,198.78032951649203
AMZN,Tue May 26 00:00:00 CEST 2015,46.59,198.65799002331156
AMZN,Mon Jun 15 00:00:00 CEST 2015,34.669998,198.52627276064223
AMZN,Thu Apr 30 00:00:00 CEST 2015,78.769997,198.43016017977493
AMZN,Fri May 22 00:00:00 CEST 2015,46.900002,198.30864441539663
AMZN,Fri Jun 12 00:00:00 CEST 2015,35.900002,198.1785092852561
AMZN,Wed Apr 29 00:00:00 CEST 2015,80.470001,198.08426708486758
AMZN,Thu May 21 00:00:00 CEST 2015,47.419998,197.96373566959969
AMZN,Thu Jun 11 00:00:00 CEST 2015,35.84,197.83414035731383
AMZN,Tue Apr 28 00:00:00 CEST 2015,80.68,197.74056676277922
AMZN,Wed May 20 00:00:00 CEST 2015,47.580002,197.62072592897016
AMZN,Wed Jun 10 00:00:00 CEST 2015,35.849998,197.49172215869186
AMZN,Mon Apr 27 00:00:00 CEST 2015,81.910004,197.39962517211123
AMZN,Tue May 19 00:00:00 CEST 2015,47.580002,197.28034203264298
AMZN,Tue Jun 09 00:00:00 CEST 2015,35.880001,197.15194080668226
AMZN,Fri Apr 24 00:00:00 CEST 2015,81.529999,197.06003147297264
AMZN,Mon May 18 00:00:00 CEST 2015,48.009998,196.94164383717202
AMZN,Mon Jun 08 00:00:00 CEST 2015,36.459999,196.81427745238065
AMZN,Thu Apr 23 00:00:00 CEST 2015,82.410004,196.72355241395687
AMZN,Fri May 15 00:00:00 CEST 2015,48.299999,196.6059426251978
AMZN,Fri Jun 05 00:00:00 CEST 2015,37.0,196.4795721243069
AMZN,Wed Apr 22 00:00:00 CEST 2015,84.629997,196.3910835363921
AMZN,Thu May 14 00:00:00 CEST 2015,48.720001,196.27434750276652
AMZN,Thu Jun 04 00:00:00 CEST 2015,36.709999,196.14830931279593
AMZN,Tue Apr 21 00:00:00 CEST 2015,83.620003,196.05949454853956
AMZN,Wed May 13 00:00:00 CEST 2015,47.630001,195.9424365883278
AMZN,Wed Jun 03 00:00:00 CEST 2015,37.0,195.81718644129208
AMZN,Mon Apr 20 00:00:00 CEST 2015,83.089996,195.72842487401547
AMZN,Tue May 12 00:00:00 CEST 2015,47.349998,195.61168338945683
AMZN,Tue Jun 02 00:00:00 CEST 2015,36.400002,195.48651697327017
AMZN,Fri Apr 17 00:00:00 CEST 2015,80.779999,195.39640973212855
AMZN,Mon May 11 00:00:00 CEST 2015,47.369999,195.2802194568286
AMZN,Mon Jun 01 00:00:00 CEST 2015,36.630001,195.1557879129409
AMZN,Thu Apr 16 00:00:00 CEST 2015,82.309998,195.0673507735107
AMZN,Fri May 08 00:00:00 CEST 2015,47.75,194.95198871339048
AMZN,Fri May 29 00:00:00 CEST 2015,36.669998,194.82813739045355
AMZN,Wed Apr 15 00:00:00 CEST 2015,82.709999,194.74047660985119
AMZN,Thu May 07 00:00:00 CEST 2015,46.700001,194.624819988281
AMZN,Thu May 28 00:00:00 CEST 2015,36.830002,194.50163902185764
AMZN,Tue Apr 14 00:00:00 CEST 2015,83.519997,194.41506987831485
AMZN,Wed May 06 00:00:00 CEST 2015,46.279999,194.29960996336683
AMZN,Wed May 27 00:00:00 CEST 2015,36.41,194.17664297741405
AMZN,Mon Apr 13 00:00:00 CEST 2015,83.010002,194.09013197276238
AMZN,Tue May 05 00:00:00 CEST 2015,47.599998,193.9762205155518
AMZN,Tue May 26 00:00:00 CEST 2015,36.509998,193.85386913830584
AMZN,Fri Apr 10 00:00:00 CEST 2015,82.040001,193.76705712888167
AMZN,Mon May 04 00:00:00 CEST 2015,48.240002,193.65415793948767
AMZN,Fri May 22 00:00:00 CEST 2015,36.599998,193.53241052868188
AMZN,Thu Apr 09 00:00:00 CEST 2015,82.169998,193.44614994577816
AMZN,Fri May 01 00:00:00 CEST 2015,48.66,193.3340863622288
AMZN,Thu May 21 00:00:00 CEST 2015,36.68,193.21293084300046
AMZN,Wed Apr 08 00:00:00 CEST 2015,82.279999,193.127202147604
AMZN,Thu Apr 30 00:00:00 CEST 2015,48.639999,193.01562901776032
AMZN,Wed May 20 00:00:00 CEST 2015,36.779999,192.89507683410463
AMZN,Tue Apr 07 00:00:00 CEST 2015,82.32,192.80982234155712
AMZN,Wed Apr 29 00:00:00 CEST 2015,49.060001,192.69907517565454
AMZN,Tue May 19 00:00:00 CEST 2015,37.5,192.57959936720525
AMZN,Tue Apr 28 00:00:00 CEST 2015,49.16,192.46927659846125
AMZN,Mon May 18 00:00:00 CEST 2015,37.279999,192.3499919884701
AMZN,Mon Apr 27 00:00:00 CEST 2015,48.029999,192.23914713978462
AMZN,Fri May 15 00:00:00 CEST 2015,37.099998,192.12008409362977
AMZN,Fri Apr 24 00:00:00 CEST 2015,47.869999,192.00946286272972
AMZN,Thu May 14 00:00:00 CEST 2015,37.330002,191.89093454022955
AMZN,Th
