TWTR,date,closing,avg
AMZN,Tue Oct 20 00:00:00 CEST 2015,30.91,181.1375837330927
FB,Tue Oct 20 00:00:00 CEST 2015,30.91,189.99789275878214
MSFT,Tue Oct 20 00:00:00 CEST 2015,30.91,60.947420515912924
TWTR,Tue Oct 20 00:00:00 CEST 2015,30.91,42.33420776883113
GOOG,Mon Oct 19 00:00:00 CEST 2015,30.91,265.54610194858765
AAPL,Mon Oct 19 00:00:00 CEST 2015,30.91,265.54610194858765
AMZN,Mon Oct 19 00:00:00 CEST 2015,30.91,181.00224356756738
FB,Mon Oct 19 00:00:00 CEST 2015,30.91,189.81182504795316
MSFT,Mon Oct 19 00:00:00 CEST 2015,30.91,60.8971907157191
TWTR,Mon Oct 19 00:00:00 CEST 2015,30.91,42.304611375647625
GOOG,Fri Oct 16 00:00:00 CEST 2015,31.15,265.3764955072356
AAPL,Fri Oct 16 00:00:00 CEST 2015,31.15,265.3764955072356
AMZN,Fri Oct 16 00:00:00 CEST 2015,31.15,180.86736306030585
FB,Fri Oct 16 00:00:00 CEST 2015,31.15,189.62647244859807
MSFT,Fri Oct 16 00:00:00 CEST 2015,31.15,60.84752929549252
TWTR,Fri Oct 16 00:00:00 CEST 2015,31.15,42.275788090439235
GOOG,Thu Oct 15 00:00:00 CEST 2015,29.709999,265.20609312364394
AAPL,Thu Oct 15 00:00:00 CEST 2015,29.709999,265.20609312364394
AMZN,Thu Oct 15 00:00:00 CEST 2015,29.709999,180.73143017895666
FB,Thu Oct 15 00:00:00 CEST 2015,29.709999,189.43987212952155
MSFT,Thu Oct 15 00:00:00 CEST 2015,29.709999,60.7956334116667
TWTR,Thu Oct 15 00:00:00 CEST 2015,29.709999,42.243402036082436
GOOG,Wed Oct 14 00:00:00 CEST 2015,29.379999,265.035698546965
AAPL,Wed Oct 14 00:00:00 CEST 2015,29.379999,265.035698546965
AMZN,Wed Oct 14 00:00:00 CEST 2015,29.379999,180.5954450655883
FB,Wed Oct 14 00:00:00 CEST 2015,29.379999,189.2533221608391
MSFT,Wed Oct 14 00:00:00 CEST 2015,29.379999,60.74336114143098
TWTR,Wed Oct 14 00:00:00 CEST 2015,29.379999,42.21033416195369
GOOG,Tue Oct 13 00:00:00 CEST 2015,29.059999,264.8653189805051
AAPL,Tue Oct 13 00:00:00 CEST 2015,29.059999,264.8653189805051
AMZN,Tue Oct 13 00:00:00 CEST 2015,29.059999,180.45941683752224
FB,Tue Oct 13 00:00:00 CEST 2015,29.059999,189.06683400814896
MSFT,Tue Oct 13 00:00:00 CEST 2015,29.059999,60.69073097176082
TWTR,Tue Oct 13 00:00:00 CEST 2015,29.059999,42.17661535384612
GOOG,Mon Oct 12 00:00:00 CEST 2015,28.75,264.6949616075033
AAPL,Mon Oct 12 00:00:00 CEST 2015,28.75,264.6949616075033
AMZN,Mon Oct 12 00:00:00 CEST 2015,28.75,180.32335458026887
FB,Mon Oct 12 00:00:00 CEST 2015,28.75,188.88041908488367
MSFT,Mon Oct 12 00:00:00 CEST 2015,28.75,60.63776126865674
TWTR,Mon Oct 12 00:00:00 CEST 2015,28.75,42.142276184143185
GOOG,Fri Oct 09 00:00:00 CEST 2015,30.85,264.5263639423212
AAPL,Fri Oct 09 00:00:00 CEST 2015,30.85,264.5263639423212
AMZN,Fri Oct 09 00:00:00 CEST 2015,30.85,180.1894178826163
FB,Fri Oct 09 00:00:00 CEST 2015,30.85,188.69687620557485
MSFT,Fri Oct 09 00:00:00 CEST 2015,30.85,60.5884437831126
TWTR,Fri Oct 09 00:00:00 CEST 2015,30.85,42.11346935714282
GOOG,Thu Oct 08 00:00:00 CEST 2015,30.32,264.35762736887574
AAPL,Thu Oct 08 00:00:00 CEST 2015,30.32,264.35762736887574
AMZN,Thu Oct 08 00:00:00 CEST 2015,30.32,180.05524651477154
FB,Thu Oct 08 00:00:00 CEST 2015,30.32,188.5131443306264
MSFT,Thu Oct 08 00:00:00 CEST 2015,30.32,60.538413297520684
TWTR,Thu Oct 08 00:00:00 CEST 2015,30.32,42.08346052926205
GOOG,Wed Oct 07 00:00:00 CEST 2015,29.83,264.1887809848809
AAPL,Wed Oct 07 00:00:00 CEST 2015,29.83,264.1887809848809
AMZN,Wed Oct 07 00:00:00 CEST 2015,29.83,179.92087688461518
FB,Wed Oct 07 00:00:00 CEST 2015,29.83,188.3292704669756
MSFT,Wed Oct 07 00:00:00 CEST 2015,29.83,60.487739348184846
TWTR,Wed Oct 07 00:00:00 CEST 2015,29.83,42.052360375634485
GOOG,Tue Oct 06 00:00:00 CEST 2015,27.620001,264.0185876179853
AAPL,Tue Oct 06 00:00:00 CEST 2015,27.620001,264.0185876179853
AMZN,Tue Oct 06 00:00:00 CEST 2015,27.620001,179.78477243789078
FB,Tue Oct 06 00:00:00 CEST 2015,27.620001,188.1432643680555
MSFT,Tue Oct 06 00:00:00 CEST 2015,27.620001,60.43359150906098
TWTR,Tue Oct 06 00:00:00 CEST 2015,27.620001,42.01582275696199
GOOG,Mon Oct 05 00:00:00 CEST 2015,28.15,263.84901997771357
AAPL,Mon Oct 05 00:00:00 CEST 2015,28.15,263.84901997771357
AMZN,Mon Oct 05 00:00:00 CEST 2015,28.15,179.6493842482141
FB,Mon Oct 05 00:00:00 CEST 2015,28.15,187.95830105664734
MSFT,Mon Oct 05 00:00:00 CEST 2015,28.15,60.38049349671056
TWTR,Mon Oct 05 00:00:00 CEST 2015,28.15,41.98080805303027
GOOG,Fri Oct 02 00:00:00 CEST 2015,26.309999,263.67837412931004
AAPL,Fri Oct 02 00:00:00 CEST 2015,26.309999,263.67837412931004
AMZN,Fri Oct 02 00:00:00 CEST 2015,26.309999,179.51259621498642
FB,Fri Oct 02 00:00:00 CEST 2015,26.309999,187.77164019976897
MSFT,Fri Oct 02 00:00:00 CEST 2015,26.309999,60.32454851395733
TWTR,Fri Oct 02 00:00:00 CEST 2015,26.309999,41.94133498236773
GOOG,Thu Oct 01 00:00:00 CEST 2015,24.68,263.5068031500356
AAPL,Thu Oct 01 00:00:00 CEST 2015,24.68,263.5068031500356
AMZN,Thu Oct 01 00:00:00 CEST 2015,24.68,179.3745992486629
FB,Thu Oct 01 00:00:00 CEST 2015,24.68,187.58352988811987
MSFT,Thu Oct 01 00:00:00 CEST 2015,24.68,60.26611482786888
TWTR,Thu Oct 01 00:00:00 CEST 2015,24.68,41.89796479396982
GOOG,Wed Sep 30 00:00:00 CEST 2015,26.940001,263.33709956169264
AAPL,Wed Sep 30 00:00:00 CEST 2015,26.940001,263.33709956169264
AMZN,Wed Sep 30 00:00:00 CEST 2015,26.940001,179.2388605146926
FB,Wed Sep 30 00:00:00 CEST 2015,26.940001,187.39845669815662
MSFT,Wed Sep 30 00:00:00 CEST 2015,26.940001,60.211571270049134
TWTR,Wed Sep 30 00:00:00 CEST 2015,26.940001,41.86047616290723
GOOG,Tue Sep 29 00:00:00 CEST 2015,25.59,263.16667153333304
AAPL,Tue Sep 29 00:00:00 CEST 2015,25.59,263.16667153333304
AMZN,Tue Sep 29 00:00:00 CEST 2015,25.59,179.10216224021332
FB,Tue Sep 29 00:00:00 CEST 2015,25.59,187.21225594246252
MSFT,Tue Sep 29 00:00:00 CEST 2015,25.59,60.15500007516343
TWTR,Tue Sep 29 00:00:00 CEST 2015,25.59,41.819799972499965
GOOG,Mon Sep 28 00:00:00 CEST 2015,25.26,262.99625128151837
AAPL,Mon Sep 28 00:00:00 CEST 2015,25.26,262.99625128151837
AMZN,Mon Sep 28 00:00:00 CEST 2015,25.26,178.96541365155537
FB,Mon Sep 28 00:00:00 CEST 2015,25.26,187.02610392413786
MSFT,Mon Sep 28 00:00:00 CEST 2015,25.26,60.098075115823846
TWTR,Mon Sep 28 00:00:00 CEST 2015,25.26,41.77850371321692
GOOG,Fri Sep 25 00:00:00 CEST 2015,25.290001,262.8260964853254
AAPL,Fri Sep 25 00:00:00 CEST 2015,25.290001,262.8260964853254
AMZN,Fri Sep 25 00:00:00 CEST 2015,25.290001,178.82893459946695
FB,Fri Sep 25 00:00:00 CEST 2015,25.290001,186.84041379448902
MSFT,Fri Sep 25 00:00:00 CEST 2015,25.290001,60.04138444136811
TWTR,Fri Sep 25 00:00:00 CEST 2015,25.290001,41.7374875373134
GOOG,Thu Sep 24 00:00:00 CEST 2015,26.6,262.65712216738166
AAPL,Thu Sep 24 00:00:00 CEST 2015,26.6,262.65712216738166
AMZN,Thu Sep 24 00:00:00 CEST 2015,26.6,178.6938601233361
FB,Thu Sep 24 00:00:00 CEST 2015,26.6,186.65665185206416
MSFT,Thu Sep 24 00:00:00 CEST 2015,26.6,59.98700820650409
TWTR,Thu Sep 24 00:00:00 CEST 2015,26.6,41.69992553349872
GOOG,Wed Sep 23 00:00:00 CEST 2015,26.790001,262.4885252258753
AAPL,Wed Sep 23 00:00:00 CEST 2015,26.790001,262.4885252258753
AMZN,Wed Sep 23 00:00:00 CEST 2015,26.790001,178.55919358156007
FB,Wed Sep 23 00:00:00 CEST 2015,26.790001,186.4735285406643
MSFT,Wed Sep 23 00:00:00 CEST 2015,26.790001,59.93311696103899
TWTR,Wed Sep 23 00:00:00 CEST 2015,26.790001,41.663019779702935
GOOG,Tue Sep 22 00:00:00 CEST 2015,26.83,262.32019770785683
AAPL,Tue Sep 22 00:00:00 CEST 2015,26.83,262.32019770785683
AMZN,Tue Sep 22 00:00:00 CEST 2015,26.83,178.4248010274577
FB,Tue Sep 22 00:00:00 CEST 2015,26.83,186.29087004118983
MSFT,Tue Sep 22 00:00:00 CEST 2015,26.83,59.879465231766645
TWTR,Tue Sep 22 00:00:00 CEST 2015,26.83,41.62639503950614
GOOG,Mon Sep 21 00:00:00 CEST 2015,27.379999,262.1525030620982
AAPL,Mon Sep 21 00:00:00 CEST 2015,27.379999,262.1525030620982
AMZN,Mon Sep 21 00:00:00 CEST 2015,27.379999,178.29113306106171
FB,Mon Sep 21 00:00:00 CEST 2015,27.379999,186.10925761714276
MSFT,Mon Sep 21 00:00:00 CEST 2015,27.379999,59.82687709870553
TWTR,Mon Sep 21 00:00:00 CEST 2015,27.379999,41.59130539408864
GOOG,Fri Sep 18 00:00:00 CEST 2015,27.959999,261.98546133309526
AAPL,Fri Sep 18 00:00:00 CEST 2015,27.959999,261.98546133309526
AMZN,Fri Sep 18 00:00:00 CEST 2015,27.959999,178.15821428647195
FB,Fri Sep 18 00:00:00 CEST 2015,27.959999,185.92872193378986
MSFT,Fri Sep 18 00:00:00 CEST 2015,27.959999,59.775395873990334
TWTR,Fri Sep 18 00:00:00 CEST 2015,27.959999,41.55781324078621
GOOG,Thu Sep 17 00:00:00 CEST 2015,27.41,261.81826570848153
AAPL,Thu Sep 17 00:00:00 CEST 2015,27.41,261.81826570848153
AMZN,Thu Sep 17 00:00:00 CEST 2015,27.41,178.02504448586552
FB,Thu Sep 17 00:00:00 CEST 2015,27.41,185.74797082554153
MSFT,Thu Sep 17 00:00:00 CEST 2015,27.41,59.72319362258068
TWTR,Thu Sep 17 00:00:00 CEST 2015,27.41,41.52313722794115
GOOG,Wed Sep 16 00:00:00 CEST 2015,27.75,261.65155041951533
AAPL,Wed Sep 16 00:00:00 CEST 2015,27.75,261.65155041951533
AMZN,Wed Sep 16 00:00:00 CEST 2015,27.75,177.89240984819043
FB,Wed Sep 16 00:00:00 CEST 2015,27.75,185.56801869476072
MSFT,Wed Sep 16 00:00:00 CEST 2015,27.75,59.67170699838972
TWTR,Wed Sep 16 00:00:00 CEST 2015,27.75,41.48946207579459
GOOG,Tue Sep 15 00:00:00 CEST 2015,27.17,261.4846596362986
AAPL,Tue Sep 15 00:00:00 CEST 2015,27.17,261.4846596362986
AMZN,Tue Sep 15 00:00:00 CEST 2015,27.17,177.7594976701938
FB,Tue Sep 15 00:00:00 CEST 2015,27.17,185.3878161706484
MSFT,Tue Sep 15 00:00:00 CEST 2015,27.17,59.619453450160805
TWTR,Tue Sep 15 00:00:00 CEST 2015,27.17,41.45453655853655
GOOG,Mon Sep 14 00:00:00 CEST 2015,26.9,261.31781421692716
AAPL,Mon Sep 14 00:00:00 CEST 2015,26.9,261.31781421692716
AMZN,Mon Sep 14 00:00:00 CEST 2015,26.9,177.62658181321567
FB,Mon Sep 14 00:00:00 CEST 2015,26.9,185.2077163795454
MSFT,Mon Sep 14 00:00:00 CEST 2015,26.9,59.56693426324241
TWTR,Mon Sep 14 00:00:00 CEST 2015,26.9,41.41912406082722
GOOG,Fri Sep 11 00:00:00 CEST 2015,27.389999,261.15155422032666
AAPL,Fri Sep 11 00:00:00 CEST 2015,27.389999,261.15155422032666
AMZN,Fri Sep 11 00:00:00 CEST 2015,27.389999,177.49433130017587
FB,Fri Sep 11 00:00:00 CEST 2015,27.389999,185.02858162656065
MSFT,Fri Sep 11 00:00:00 CEST 2015,27.389999,59.51536866185901
TWTR,Fri Sep 11 00:00:00 CEST 2015,27.389999,41.38507278640773
GOOG,Thu Sep 10 00:00:00 CEST 2015,27.709999,260.98575766122127
AAPL,Thu Sep 10 00:00:00 CEST 2015,27.709999,260.98575766122127
AMZN,Thu Sep 10 00:00:00 CEST 2015,27.709999,177.36259486015814
FB,Thu Sep 10 00:00:00 CEST 2015,27.709999,184.85021588662127
MSFT,Thu Sep 10 00:00:00 CEST 2015,27.709999,59.46448007040003
TWTR,Thu Sep 10 00:00:00 CEST 2015,27.709999,41.35196122760287
GOOG,Wed Sep 09 00:00:00 CEST 2015,27.18,260.81982028885704
AAPL,Wed Sep 09 00:00:00 CEST 2015,27.18,260.81982028885704
AMZN,Wed Sep 09 00:00:00 CEST 2015,27.18,177.23062421441105
FB,Wed Sep 09 00:00:00 CEST 2015,27.18,184.67165392072474
MSFT,Wed Sep 09 00:00:00 CEST 2015,27.18,59.41290741853038
TWTR,Wed Sep 09 00:00:00 CEST 2015,27.18,41.31772943719803
GOOG,Tue Sep 08 00:00:00 CEST 2015,27.18,260.65411828865217
AAPL,Tue Sep 08 00:00:00 CEST 2015,27.18,260.65411828865217
AMZN,Tue Sep 08 00:00:00 CEST 2015,27.18,177.09888529938522
FB,Tue Sep 08 00:00:00 CEST 2015,27.18,184.4934959411764
MSFT,Tue Sep 08 00:00:00 CEST 2015,27.18,59.3614992727273
TWTR,Tue Sep 08 00:00:00 CEST 2015,27.18,41.283662619277074
GOOG,Fri Sep 04 00:00:00 CEST 2015,28.15,260.489338615875
AAPL,Fri Sep 04 00:00:00 CEST 2015,28.15,260.489338615875
AMZN,Fri Sep 04 00:00:00 CEST 2015,28.15,176.96822838245595
FB,Fri Sep 04 00:00:00 CEST 2015,28.15,184.31683662372873
MSFT,Fri Sep 04 00:00:00 CEST 2015,28.15,59.31179943312105
TWTR,Fri Sep 04 00:00:00 CEST 2015,28.15,41.252091314903815
GOOG,Thu Sep 03 00:00:00 CEST 2015,28.299999,260.3248985736541
AAPL,Thu Sep 03 00:00:00 CEST 2015,28.299999,260.3248985736541
AMZN,Thu Sep 03 00:00:00 CEST 2015,28.299999,176.83793195004364
FB,Thu Sep 03 00:00:00 CEST 2015,28.299999,184.14074538487577
MSFT,Thu Sep 03 00:00:00 CEST 2015,28.299999,59.26249609379972
TWTR,Thu Sep 03 00:00:00 CEST 2015,28.299999,41.221031141486776
GOOG,Wed Sep 02 00:00:00 CEST 2015,27.82,260.1603515824484
AAPL,Wed Sep 02 00:00:00 CEST 2015,27.82,260.1603515824484
AMZN,Wed Sep 02 00:00:00 CEST 2015,27.82,176.70744339316968
FB,Wed Sep 02 00:00:00 CEST 2015,27.82,183.96451004622315
MSFT,Wed Sep 02 00:00:00 CEST 2015,27.82,59.2125873698413
TWTR,Wed Sep 02 00:00:00 CEST 2015,27.82,41.18897125837317
GOOG,Tue Sep 01 00:00:00 CEST 2015,27.030001,259.99547863295584
AAPL,Tue Sep 01 00:00:00 CEST 2015,27.030001,259.99547863295584
AMZN,Tue Sep 01 00:00:00 CEST 2015,27.030001,176.57649199999983
FB,Tue Sep 01 00:00:00 CEST 2015,27.030001,183.78778199549544
MSFT,Tue Sep 01 00:00:00 CEST 2015,27.030001,59.161584855784504
TWTR,Tue Sep 01 00:00:00 CEST 2015,27.030001,41.15517896658708
GOOG,Mon Aug 31 00:00:00 CEST 2015,27.790001,259.8313758219078
AAPL,Mon Aug 31 00:00:00 CEST 2015,27.790001,259.8313758219078
AMZN,Mon Aug 31 00:00:00 CEST 2015,27.790001,176.44643387849632
FB,Mon Aug 31 00:00:00 CEST 2015,27.790001,183.61230642632165
MSFT,Mon Aug 31 00:00:00 CEST 2015,27.790001,59.11194627373421
TWTR,Mon Aug 31 00:00:00 CEST 2015,27.790001,41.12335711428568
GOOG,Fri Aug 28 00:00:00 CEST 2015,26.83,259.6668268276833
AAPL,Fri Aug 28 00:00:00 CEST 2015,26.83,259.6668268276833
AMZN,Fri Aug 28 00:00:00 CEST 2015,26.83,176.31576450392993
FB,Fri Aug 28 00:00:00 CEST 2015,26.83,183.4361465314606
MSFT,Fri Aug 28 00:00:00 CEST 2015,26.83,59.060947938388665
TWTR,Fri Aug 28 00:00:00 CEST 2015,26.83,41.08940614726838
GOOG,Thu Aug 27 00:00:00 CEST 2015,26.459999,259.50224896753673
AAPL,Thu Aug 27 00:00:00 CEST 2015,26.459999,259.50224896753673
AMZN,Thu Aug 27 00:00:00 CEST 2015,26.459999,176.18500031064553
FB,Thu Aug 27 00:00:00 CEST 2015,26.459999,183.25996679236806
MSFT,Thu Aug 27 00:00:00 CEST 2015,26.459999,59.00952688328079
TWTR,Thu Aug 27 00:00:00 CEST 2015,26.459999,41.05473930568717
GOOG,Wed Aug 26 00:00:00 CEST 2015,25.030001,259.33689477291927
AAPL,Wed Aug 26 00:00:00 CEST 2015,25.030001,259.33689477291927
AMZN,Wed Aug 26 00:00:00 CEST 2015,25.030001,176.05321739930235
FB,Wed Aug 26 00:00:00 CEST 2015,25.030001,183.08257893834076
MSFT,Wed Aug 26 00:00:00 CEST 2015,25.030001,58.956015818897676
TWTR,Wed Aug 26 00:00:00 CEST 2015,25.030001,41.01685576359335
GOOG,Tue Aug 25 00:00:00 CEST 2015,24.379999,259.17131556518643
AAPL,Tue Aug 25 00:00:00 CEST 2015,24.379999,259.17131556518643
AMZN,Tue Aug 25 00:00:00 CEST 2015,24.379999,175.92109787107995
FB,Tue Aug 25 00:00:00 CEST 2015,24.379999,182.90486048376255
MSFT,Tue Aug 25 00:00:00 CEST 2015,24.379999,58.90165101257865
TWTR,Tue Aug 25 00:00:00 CEST 2015,24.379999,40.977617893867894
GOOG,Mon Aug 24 00:00:00 CEST 2015,25.17,259.0065259063377
AAPL,Mon Aug 24 00:00:00 CEST 2015,25.17,259.0065259063377
AMZN,Mon Aug 24 00:00:00 CEST 2015,25.17,175.78989587119216
FB,Mon Aug 24 00:00:00 CEST 2015,25.17,182.72842327964202
MSFT,Mon Aug 24 00:00:00 CEST 2015,25.17,58.848697086342256
TWTR,Mon Aug 24 00:00:00 CEST 2015,25.17,40.94042349882349
GOOG,Fri Aug 21 00:00:00 CEST 2015,25.870001,258.8424607938069
AAPL,Fri Aug 21 00:00:00 CEST 2015,25.870001,258.8424607938069
AMZN,Fri Aug 21 00:00:00 CEST 2015,25.870001,175.6595307452172
FB,Fri Aug 21 00:00:00 CEST 2015,25.870001,182.55316247262564
MSFT,Fri Aug 21 00:00:00 CEST 2015,25.870001,58.79700634012542
TWTR,Fri Aug 21 00:00:00 CEST 2015,25.870001,40.90504692018776
GOOG,Thu Aug 20 00:00:00 CEST 2015,26.0,258.6787178537268
AAPL,Thu Aug 20 00:00:00 CEST 2015,26.0,258.6787178537268
AMZN,Thu Aug 20 00:00:00 CEST 2015,26.0,175.5295050886184
FB,Thu Aug 20 00:00:00 CEST 2015,26.0,182.37843796093745
MSFT,Thu Aug 20 00:00:00 CEST 2015,26.0,58.745680821596274
TWTR,Thu Aug 20 00:00:00 CEST 2015,26.0,40.8701404871194
GOOG,Wed Aug 19 00:00:00 CEST 2015,27.610001,258.51633646451126
AAPL,Wed Aug 19 00:00:00 CEST 2015,27.610001,258.51633646451126
AMZN,Wed Aug 19 00:00:00 CEST 2015,27.610001,175.40110274131928
FB,Wed Aug 19 00:00:00 CEST 2015,27.610001,182.20589789743585
MSFT,Wed Aug 19 00:00:00 CEST 2015,27.610001,58.69703132187503
TWTR,Wed Aug 19 00:00:00 CEST 2015,27.610001,40.839158852803706
GOOG,Tue Aug 18 00:00:00 CEST 2015,28.299999,258.3546676882019
AAPL,Tue Aug 18 00:00:00 CEST 2015,28.299999,258.3546676882019
AMZN,Tue Aug 18 00:00:00 CEST 2015,28.299999,175.27352155854277
FB,Tue Aug 18 00:00:00 CEST 2015,28.299999,182.03451048218258
MSFT,Tue Aug 18 00:00:00 CEST 2015,28.299999,58.64961005460222
TWTR,Tue Aug 18 00:00:00 CEST 2015,28.299999,40.809930041958005
GOOG,Mon Aug 17 00:00:00 CEST 2015,29.059999,258.19375914877156
AAPL,Mon Aug 17 00:00:00 CEST 2015,29.059999,258.19375914877156
AMZN,Mon Aug 17 00:00:00 CEST 2015,29.059999,175.1468200658577
FB,Mon Aug 17 00:00:00 CEST 2015,29.059999,181.86434973526136
MSFT,Mon Aug 17 00:00:00 CEST 2015,29.059999,58.603520317757045
TWTR,Mon Aug 17 00:00:00 CEST 2015,29.059999,40.7826046209302
GOOG,Fri Aug 14 00:00:00 CEST 2015,29.059999,258.0330762875172
AAPL,Fri Aug 14 00:00:00 CEST 2015,29.059999,258.0330762875172
AMZN,Fri Aug 14 00:00:00 CEST 2015,29.059999,175.02033796969678
FB,Fri Aug 14 00:00:00 CEST 2015,29.059999,181.69456712333326
MSFT,Fri Aug 14 00:00:00 CEST 2015,29.059999,58.55757393934684
TWTR,Fri Aug 14 00:00:00 CEST 2015,29.059999,40.755405999999965
GOOG,Thu Aug 13 00:00:00 CEST 2015,28.540001,257.87225423055327
AAPL,Thu Aug 13 00:00:00 CEST 2015,28.540001,257.87225423055327
AMZN,Thu Aug 13 00:00:00 CEST 2015,28.540001,174.89362487543232
FB,Thu Aug 13 00:00:00 CEST 2015,28.540001,181.5245842530521
MSFT,Thu Aug 13 00:00:00 CEST 2015,28.540001,58.510962801242265
TWTR,Thu Aug 13 00:00:00 CEST 2015,28.540001,40.72712959953701
GOOG,Wed Aug 12 00:00:00 CEST 2015,29.389999,257.71225265126014
AAPL,Wed Aug 12 00:00:00 CEST 2015,29.389999,257.71225265126014
AMZN,Wed Aug 12 00:00:00 CEST 2015,29.389999,174.76786547536713
FB,Wed Aug 12 00:00:00 CEST 2015,29.389999,181.3559206330376
MSFT,Wed Aug 12 00:00:00 CEST 2015,29.389999,58.465814020155065
TWTR,Wed Aug 12 00:00:00 CEST 2015,29.389999,40.700946849884495
GOOG,Tue Aug 11 00:00:00 CEST 2015,29.620001,257.5526359601116
AAPL,Tue Aug 11 00:00:00 CEST 2015,29.620001,257.5526359601116
AMZN,Tue Aug 11 00:00:00 CEST 2015,29.620001,174.64252189637287
FB,Tue Aug 11 00:00:00 CEST 2015,29.620001,181.1878852846068
MSFT,Tue Aug 11 00:00:00 CEST 2015,29.620001,58.421161058823564
TWTR,Tue Aug 11 00:00:00 CEST 2015,29.620001,40.67541471658983
GOOG,Mon Aug 10 00:00:00 CEST 2015,29.5,257.3931585923073
AAPL,Mon Aug 10 00:00:00 CEST 2015,29.5,257.3931585923073
AMZN,Mon Aug 10 00:00:00 CEST 2015,29.5,174.51729107506452
FB,Mon Aug 10 00:00:00 CEST 2015,29.5,181.02008895132735
MSFT,Mon Aug 10 00:00:00 CEST 2015,29.5,58.37646065533234
TWTR,Mon Aug 10 00:00:00 CEST 2015,29.5,40.649724108045945
GOOG,Fri Aug 07 00:00:00 CEST 2015,27.040001,257.2321850370367
AAPL,Fri Aug 07 00:00:00 CEST 2015,27.040001,257.2321850370367
AMZN,Fri Aug 07 00:00:00 CEST 2015,27.040001,174.3901554801722
FB,Fri Aug 07 00:00:00 CEST 2015,27.040001,180.84994520773472
MSFT,Fri Aug 07 00:00:00 CEST 2015,27.040001,58.32810192129633
TWTR,Fri Aug 07 00:00:00 CEST 2015,27.040001,40.61850914678896
GOOG,Thu Aug 06 00:00:00 CEST 2015,27.540001,257.0717854671784
AAPL,Thu Aug 06 00:00:00 CEST 2015,27.540001,257.0717854671784
AMZN,Thu Aug 06 00:00:00 CEST 2015,27.540001,174.26366955900065
FB,Thu Aug 06 00:00:00 CEST 2015,27.540001,180.68072893377473
MSFT,Thu Aug 06 00:00:00 CEST 2015,27.540001,58.28066262865951
TWTR,Thu Aug 06 00:00:00 CEST 2015,27.540001,40.588581210526286
GOOG,Wed Aug 05 00:00:00 CEST 2015,28.48,256.9122657285411
AAPL,Wed Aug 05 00:00:00 CEST 2015,28.48,256.9122657285411
AMZN,Wed Aug 05 00:00:00 CEST 2015,28.48,174.1382102908776
FB,Wed Aug 05 00:00:00 CEST 2015,28.48,180.51292217640565
MSFT,Wed Aug 05 00:00:00 CEST 2015,28.48,58.234815455384656
TWTR,Wed Aug 05 00:00:00 CEST 2015,28.48,40.56093604794518
GOOG,Tue Aug 04 00:00:00 CEST 2015,29.34,256.7535681931656
AAPL,Tue Aug 04 00:00:00 CEST 2015,29.34,256.7535681931656
AMZN,Tue Aug 04 00:00:00 CEST 2015,29.34,174.01370624075645
FB,Tue Aug 04 00:00:00 CEST 2015,29.34,180.34643217400873
MSFT,Tue Aug 04 00:00:00 CEST 2015,29.34,58.19043017818744
TWTR,Tue Aug 04 00:00:00 CEST 2015,29.34,40.53537582915715
GOOG,Mon Aug 03 00:00:00 CEST 2015,29.27,256.59504305853625
AAPL,Mon Aug 03 00:00:00 CEST 2015,29.27,256.59504305853625
AMZN,Mon Aug 03 00:00:00 CEST 2015,29.27,173.889355977663
FB,Mon Aug 03 00:00:00 CEST 2015,29.27,180.18023147854777
MSFT,Mon Aug 03 00:00:00 CEST 2015,29.27,58.14607369018408
TWTR,Mon Aug 03 00:00:00 CEST 2015,29.27,40.5097727022727
GOOG,Fri Jul 31 00:00:00 CEST 2015,31.01,256.43795041016676
AAPL,Fri Jul 31 00:00:00 CEST 2015,31.01,256.43795041016676
AMZN,Fri Jul 31 00:00:00 CEST 2015,31.01,173.76671275364785
FB,Fri Jul 31 00:00:00 CEST 2015,31.01,180.01630814725266
MSFT,Fri Jul 31 00:00:00 CEST 2015,31.01,58.10451768147017
TWTR,Fri Jul 31 00:00:00 CEST 2015,31.01,40.48823126757367
GOOG,Thu Jul 30 00:00:00 CEST 2015,31.469999,256.2813965121778
AAPL,Thu Jul 30 00:00:00 CEST 2015,31.469999,256.2813965121778
AMZN,Thu Jul 30 00:00:00 CEST 2015,31.469999,173.64467440566017
FB,Thu Jul 30 00:00:00 CEST 2015,31.469999,179.85324963007673
MSFT,Thu Jul 30 00:00:00 CEST 2015,31.469999,58.06379211773704
TWTR,Thu Jul 30 00:00:00 CEST 2015,31.469999,40.467828027149295
GOOG,Wed Jul 29 00:00:00 CEST 2015,31.24,256.1249004089009
AAPL,Wed Jul 29 00:00:00 CEST 2015,31.24,256.1249004089009
AMZN,Wed Jul 29 00:00:00 CEST 2015,31.24,173.5226481208224
FB,Wed Jul 29 00:00:00 CEST 2015,31.24,179.69029650548234
MSFT,Wed Jul 29 00:00:00 CEST 2015,31.24,58.02283976335881
TWTR,Wed Jul 29 00:00:00 CEST 2015,31.24,40.4469977155756
GOOG,Tue Jul 28 00:00:00 CEST 2015,36.540001,255.9723049263374
AAPL,Tue Jul 28 00:00:00 CEST 2015,36.540001,255.9723049263374
AMZN,Tue Jul 28 00:00:00 CEST 2015,36.540001,173.40536845719154
FB,Tue Jul 28 00:00:00 CEST 2015,36.540001,179.53350538225618
MSFT,Tue Jul 28 00:00:00 CEST 2015,36.540001,57.99009153353662
